film_id,film_title,category_name,customer_id,customer_name,store_city,store_country,rental_date,customer_total_spend_for_film
498,KILLER INNOCENT,Family,248,CAROLINE BOWMAN,Lethbridge,Canada,2005-07-12 08:39:56,2.99
233,DISCIPLE MOTHER,Travel,248,CAROLINE BOWMAN,Lethbridge,Canada,2005-07-28 07:10:11,5.99
369,GOODFELLAS SALUTE,Sci-Fi,248,CAROLINE BOWMAN,Lethbridge,Canada,2005-08-01 08:11:07,4.99
280,EMPIRE MALKOVICH,Children,248,CAROLINE BOWMAN,Lethbridge,Canada,2005-08-18 03:33:17,0.99
727,RESURRECTION SILVERADO,Family,248,CAROLINE BOWMAN,Lethbridge,Canada,2005-08-20 16:47:32,0.99
885,TEXAS WATCH,Horror,248,CAROLINE BOWMAN,Lethbridge,Canada,2005-08-21 21:02:22,0.99
455,IMPOSSIBLE PREJUDICE,Foreign,248,CAROLINE BOWMAN,Lethbridge,Canada,2005-08-22 03:58:29,5.99
838,STAGECOACH ARMAGEDDON,Action,249,DORA MEDINA,Woodridge,Australia,2005-05-26 23:22:55,4.99
57,BASIC EASY,Travel,249,DORA MEDINA,Woodridge,Australia,2005-05-27 12:51:44,2.99
926,UNTOUCHABLES SUNRISE,Documentary,249,DORA MEDINA,Woodridge,Australia,2005-05-27 17:52:34,6.99
976,WIND PHANTOM,Games,249,DORA MEDINA,Woodridge,Australia,2005-05-28 14:01:02,3.99
535,LOVE SUICIDES,Horror,249,DORA MEDINA,Lethbridge,Canada,2005-06-15 02:21:46,4.98
518,LIAISONS SWEET,Travel,249,DORA MEDINA,Woodridge,Australia,2005-06-15 20:55:20,5.99
835,SPY MILE,Games,249,DORA MEDINA,Woodridge,Australia,2005-06-16 17:08:17,2.99
418,HOBBIT ALIEN,Drama,249,DORA MEDINA,Woodridge,Australia,2005-06-17 20:58:32,1.99
891,TIMBERLAND SKY,Classics,249,DORA MEDINA,Woodridge,Australia,2005-06-20 22:30:23,7.99
578,MILLION ACE,Classics,249,DORA MEDINA,Woodridge,Australia,2005-07-07 19:15:58,9.99
102,BUBBLE GROSSE,Sports,249,DORA MEDINA,Woodridge,Australia,2005-07-09 01:44:40,4.99
159,CLOSER BANG,Comedy,249,DORA MEDINA,Woodridge,Australia,2005-07-09 14:34:18,4.99
535,LOVE SUICIDES,Horror,249,DORA MEDINA,Lethbridge,Canada,2005-07-10 06:33:39,4.98
682,PITTSBURGH HUNCHBACK,Family,249,DORA MEDINA,Lethbridge,Canada,2005-07-12 11:44:33,7.99
167,COMA HEAD,Travel,249,DORA MEDINA,Lethbridge,Canada,2005-07-27 21:47:37,7.99
129,CAUSE DATE,Documentary,249,DORA MEDINA,Woodridge,Australia,2005-07-28 07:56:00,2.99
117,CANDLES GRAPES,Games,249,DORA MEDINA,Lethbridge,Canada,2005-07-28 10:33:22,4.99
153,CITIZEN SHREK,Sci-Fi,249,DORA MEDINA,Lethbridge,Canada,2005-08-02 08:55:25,1.99
1000,ZORRO ARK,Comedy,249,DORA MEDINA,Lethbridge,Canada,2005-08-02 10:00:55,4.99
467,INTRIGUE WORST,Foreign,249,DORA MEDINA,Woodridge,Australia,2005-08-17 05:47:32,0.99
734,ROAD ROXANNE,Documentary,249,DORA MEDINA,Woodridge,Australia,2005-08-20 19:07:20,4.99
89,BORROWERS BEDAZZLED,Animation,249,DORA MEDINA,Woodridge,Australia,2005-08-21 06:50:48,0.99
941,VIDEOTAPE ARSENIC,Games,249,DORA MEDINA,Woodridge,Australia,2005-08-22 14:33:50,6.99
915,TRUMAN CRAZY,Action,250,JO FOWLER,Lethbridge,Canada,2005-05-25 09:01:57,5.99
187,CRANES RESERVOIR,Sports,250,JO FOWLER,Woodridge,Australia,2005-05-26 03:47:39,3.99
347,GAMES BOWFINGER,Travel,250,JO FOWLER,Lethbridge,Canada,2005-05-28 18:14:29,4.99
377,GREASE YOUTH,Family,250,JO FOWLER,Lethbridge,Canada,2005-05-29 00:32:09,0.99
689,POLLOCK DELIVERANCE,Foreign,250,JO FOWLER,Lethbridge,Canada,2005-05-31 20:34:45,2.99
966,WEDDING APOLLO,Documentary,250,JO FOWLER,Woodridge,Australia,2005-06-18 17:59:18,4.99
92,BOWFINGER GABLES,Horror,250,JO FOWLER,Woodridge,Australia,2005-07-06 06:55:36,4.99
496,KICK SAVANNAH,Travel,250,JO FOWLER,Lethbridge,Canada,2005-07-06 21:50:41,3.99
49,BADMAN DAWN,Sci-Fi,250,JO FOWLER,Lethbridge,Canada,2005-07-09 23:47:33,2.99
26,ANNIE IDENTITY,Sci-Fi,250,JO FOWLER,Woodridge,Australia,2005-07-10 02:44:21,0.99
319,FISH OPUS,Sci-Fi,250,JO FOWLER,Woodridge,Australia,2005-07-11 01:20:46,2.99
880,TELEMARK HEARTBREAKERS,Animation,250,JO FOWLER,Woodridge,Australia,2005-07-29 11:59:22,2.99
130,CELEBRITY HORN,Action,250,JO FOWLER,Lethbridge,Canada,2005-07-30 08:45:48,0.99
621,NETWORK PEAK,Family,250,JO FOWLER,Woodridge,Australia,2005-08-01 14:35:08,4.99
311,FICTION CHRISTMAS,Foreign,250,JO FOWLER,Lethbridge,Canada,2005-08-18 07:47:31,0.99
295,EXPENDABLE STALLION,Documentary,250,JO FOWLER,Woodridge,Australia,2005-08-19 00:44:10,0.99
903,TRAFFIC HOBBIT,Travel,250,JO FOWLER,Woodridge,Australia,2005-08-21 16:24:45,4.99
506,LADY STAGE,Horror,250,JO FOWLER,Lethbridge,Canada,2005-08-21 17:20:55,5.99
683,PITY BOUND,Drama,250,JO FOWLER,Lethbridge,Canada,2005-08-22 01:12:14,4.99
999,ZOOLANDER FICTION,Children,250,JO FOWLER,Woodridge,Australia,2005-08-22 17:52:05,6.99
449,IDENTITY LOVER,Sci-Fi,251,VICKIE BREWER,Woodridge,Australia,2005-05-26 16:00:49,2.99
424,HOLOCAUST HIGHBALL,Children,251,VICKIE BREWER,Lethbridge,Canada,2005-05-26 22:38:10,1.99
30,ANYTHING SAVANNAH,Horror,251,VICKIE BREWER,Lethbridge,Canada,2005-05-27 11:18:25,2.99
672,PERFECT GROOVE,Comedy,251,VICKIE BREWER,Lethbridge,Canada,2005-05-31 09:32:31,3.99
843,STEEL SANTA,Classics,251,VICKIE BREWER,Woodridge,Australia,2005-05-31 12:11:04,4.99
445,HYDE DOCTOR,Classics,251,VICKIE BREWER,Lethbridge,Canada,2005-05-31 22:17:11,5.98
626,NOON PAPI,Children,251,VICKIE BREWER,Woodridge,Australia,2005-06-18 04:22:06,6.99
597,MOONWALKER FOOL,Games,251,VICKIE BREWER,Woodridge,Australia,2005-06-21 17:24:40,7.99
592,MONSTER SPARTACUS,Music,251,VICKIE BREWER,Woodridge,Australia,2005-06-21 22:08:58,2.99
989,WORKING MICROCOSMOS,Travel,251,VICKIE BREWER,Lethbridge,Canada,2005-07-06 15:00:14,4.99
900,TOWN ARK,Foreign,251,VICKIE BREWER,Lethbridge,Canada,2005-07-07 02:15:48,3.99
649,OZ LIAISONS,Animation,251,VICKIE BREWER,Woodridge,Australia,2005-07-08 18:30:16,2.99
319,FISH OPUS,Sci-Fi,251,VICKIE BREWER,Woodridge,Australia,2005-07-09 01:45:04,2.99
378,GREATEST NORTH,Music,251,VICKIE BREWER,Lethbridge,Canada,2005-07-11 00:17:09,2.99
972,WHISPERER GIANT,Sci-Fi,251,VICKIE BREWER,Lethbridge,Canada,2005-07-11 23:26:11,14.98
21,AMERICAN CIRCUS,Action,251,VICKIE BREWER,Woodridge,Australia,2005-07-27 14:13:34,8.99
235,DIVIDE MONSTER,Sci-Fi,251,VICKIE BREWER,Woodridge,Australia,2005-07-29 07:33:12,2.99
250,DRAGON SQUAD,Action,251,VICKIE BREWER,Woodridge,Australia,2005-07-30 04:31:02,0.99
936,VANISHING ROCKY,Music,251,VICKIE BREWER,Woodridge,Australia,2005-07-30 12:30:19,2.99
233,DISCIPLE MOTHER,Travel,251,VICKIE BREWER,Lethbridge,Canada,2005-07-31 14:06:25,0.99
972,WHISPERER GIANT,Sci-Fi,251,VICKIE BREWER,Lethbridge,Canada,2005-08-01 13:41:41,14.98
97,BRIDE INTRIGUE,Action,251,VICKIE BREWER,Lethbridge,Canada,2005-08-17 08:31:03,0.99
849,STORM HAPPINESS,Animation,251,VICKIE BREWER,Woodridge,Australia,2005-08-17 20:48:32,3.99
902,TRADING PINOCCHIO,Sports,251,VICKIE BREWER,Woodridge,Australia,2005-08-18 19:11:41,4.99
770,SCISSORHANDS SLUMS,Foreign,251,VICKIE BREWER,Woodridge,Australia,2005-08-19 11:51:39,2.99
78,BLACKOUT PRIVATE,Animation,251,VICKIE BREWER,Woodridge,Australia,2005-08-19 16:33:16,2.99
126,CASUALTIES ENCINO,Action,251,VICKIE BREWER,Woodridge,Australia,2005-08-19 17:09:22,6.99
427,HOMEWARD CIDER,Documentary,251,VICKIE BREWER,Lethbridge,Canada,2005-08-21 07:06:20,0.99
445,HYDE DOCTOR,Classics,251,VICKIE BREWER,Woodridge,Australia,2005-08-23 08:23:56,5.98
129,CAUSE DATE,Documentary,251,VICKIE BREWER,Lethbridge,Canada,2005-08-23 16:23:08,4.99
870,SWARM GOLD,Horror,251,VICKIE BREWER,Woodridge,Australia,2006-02-14 15:16:03,0.99
179,CONQUERER NUTS,Drama,252,MATTIE HOFFMAN,Lethbridge,Canada,2005-05-29 03:18:19,4.99
992,WRATH MILE,Documentary,252,MATTIE HOFFMAN,Woodridge,Australia,2005-05-31 13:15:41,0.99
165,COLDBLOODED DARLING,Sci-Fi,252,MATTIE HOFFMAN,Lethbridge,Canada,2005-06-15 16:21:04,5.99
209,DARKNESS WAR,Drama,252,MATTIE HOFFMAN,Lethbridge,Canada,2005-06-19 14:40:17,4.99
965,WATERSHIP FRONTIER,Horror,252,MATTIE HOFFMAN,Lethbridge,Canada,2005-06-20 07:41:47,0.99
477,JAWBREAKER BROOKLYN,Music,252,MATTIE HOFFMAN,Woodridge,Australia,2005-07-07 20:09:01,0.99
890,TIGHTS DAWN,Sports,252,MATTIE HOFFMAN,Woodridge,Australia,2005-07-10 03:03:38,2.99
142,CHICKEN HELLFIGHTERS,Documentary,252,MATTIE HOFFMAN,Woodridge,Australia,2005-07-11 20:58:51,0.99
242,DOOM DANCING,Comedy,252,MATTIE HOFFMAN,Woodridge,Australia,2005-07-11 21:23:36,0.99
683,PITY BOUND,Drama,252,MATTIE HOFFMAN,Woodridge,Australia,2005-07-27 02:36:40,4.99
280,EMPIRE MALKOVICH,Children,252,MATTIE HOFFMAN,Woodridge,Australia,2005-07-27 05:58:32,0.99
1,ACADEMY DINOSAUR,Documentary,252,MATTIE HOFFMAN,Woodridge,Australia,2005-07-27 07:51:11,0.99
299,FACTORY DRAGON,Travel,252,MATTIE HOFFMAN,Lethbridge,Canada,2005-07-28 02:44:25,0.99
938,VELVET TERMINATOR,Comedy,252,MATTIE HOFFMAN,Woodridge,Australia,2005-07-29 14:24:13,5.99
901,TRACY CIDER,Animation,252,MATTIE HOFFMAN,Lethbridge,Canada,2005-07-30 01:05:30,0.99
339,FROGMEN BREAKING,Travel,252,MATTIE HOFFMAN,Woodridge,Australia,2005-08-01 04:31:18,0.99
491,JUMPING WRATH,Children,252,MATTIE HOFFMAN,Lethbridge,Canada,2005-08-01 23:28:00,2.99
982,WOMEN DORADO,Action,252,MATTIE HOFFMAN,Woodridge,Australia,2005-08-17 09:51:54,0.99
941,VIDEOTAPE ARSENIC,Games,252,MATTIE HOFFMAN,Woodridge,Australia,2005-08-19 21:39:35,4.99
322,FLATLINERS KILLER,Sports,252,MATTIE HOFFMAN,Lethbridge,Canada,2005-08-20 19:27:50,5.99
698,PRINCESS GIANT,Documentary,252,MATTIE HOFFMAN,Woodridge,Australia,2005-08-21 23:52:32,4.99
253,DRIFTER COMMANDMENTS,Action,252,MATTIE HOFFMAN,Woodridge,Australia,2006-02-14 15:16:03,4.99
944,VIRGIN DAISY,Drama,253,TERRY CARLSON,Woodridge,Australia,2005-05-28 09:51:39,6.99
762,SASSY PACKER,Games,253,TERRY CARLSON,Woodridge,Australia,2005-05-28 19:25:54,0.99
880,TELEMARK HEARTBREAKERS,Animation,253,TERRY CARLSON,Woodridge,Australia,2005-05-30 22:22:52,2.99
953,WAIT CIDER,Animation,253,TERRY CARLSON,Lethbridge,Canada,2005-06-15 15:03:15,1.99
934,VANILLA DAY,Games,253,TERRY CARLSON,Woodridge,Australia,2005-06-16 06:18:31,6.99
204,DALMATIONS SWEDEN,Drama,253,TERRY CARLSON,Lethbridge,Canada,2005-06-17 17:05:02,5.99
388,GUNFIGHT MOON,Comedy,253,TERRY CARLSON,Woodridge,Australia,2005-06-17 21:55:43,4.99
70,BIKINI BORROWERS,Animation,253,TERRY CARLSON,Woodridge,Australia,2005-06-18 19:32:51,4.99
456,INCH JET,Animation,253,TERRY CARLSON,Woodridge,Australia,2005-06-19 09:13:06,4.99
757,SAGEBRUSH CLUELESS,Documentary,253,TERRY CARLSON,Lethbridge,Canada,2005-07-06 08:01:08,7.99
199,CUPBOARD SINNERS,Documentary,253,TERRY CARLSON,Woodridge,Australia,2005-07-10 00:38:48,2.99
775,SEATTLE EXPECATIONS,Drama,253,TERRY CARLSON,Lethbridge,Canada,2005-07-10 05:02:22,4.99
391,HALF OUTFIELD,Family,253,TERRY CARLSON,Woodridge,Australia,2005-07-28 03:21:24,2.99
786,SHEPHERD MIDSUMMER,Children,253,TERRY CARLSON,Lethbridge,Canada,2005-07-28 09:31:58,0.99
619,NEIGHBORS CHARADE,Sports,253,TERRY CARLSON,Woodridge,Australia,2005-07-28 10:40:12,2.99
914,TROUBLE DATE,Travel,253,TERRY CARLSON,Lethbridge,Canada,2005-07-29 19:15:07,2.99
299,FACTORY DRAGON,Travel,253,TERRY CARLSON,Lethbridge,Canada,2005-07-31 03:50:46,0.99
590,MONEY HAROLD,New,253,TERRY CARLSON,Lethbridge,Canada,2005-07-31 04:16:14,6.99
565,MATRIX SNOWMAN,Foreign,253,TERRY CARLSON,Lethbridge,Canada,2005-08-01 07:31:25,4.99
554,MALKOVICH PET,Classics,253,TERRY CARLSON,Lethbridge,Canada,2005-08-01 16:48:01,2.99
170,COMMAND DARLING,Foreign,253,TERRY CARLSON,Woodridge,Australia,2005-08-02 00:38:14,6.99
301,FAMILY SWEET,Horror,253,TERRY CARLSON,Lethbridge,Canada,2005-08-18 15:32:54,0.99
193,CROSSROADS CASUALTIES,Animation,253,TERRY CARLSON,Woodridge,Australia,2005-08-19 01:27:23,5.99
305,FATAL HAUNTED,New,253,TERRY CARLSON,Lethbridge,Canada,2005-08-19 12:00:28,5.99
714,RANDOM GO,Sci-Fi,253,TERRY CARLSON,Woodridge,Australia,2005-08-20 23:47:54,3.99
670,PELICAN COMFORTS,Documentary,253,TERRY CARLSON,Lethbridge,Canada,2005-08-21 06:44:14,4.99
409,HEARTBREAKERS BRIGHT,Children,253,TERRY CARLSON,Woodridge,Australia,2005-08-21 19:03:19,7.99
172,CONEHEADS SMOOCHY,Drama,253,TERRY CARLSON,Lethbridge,Canada,2005-08-21 19:37:10,4.99
22,AMISTAD MIDSUMMER,New,253,TERRY CARLSON,Lethbridge,Canada,2005-08-22 17:12:29,2.99
631,NOVOCAINE FLIGHT,Sports,254,MAXINE SILVA,Lethbridge,Canada,2005-05-26 05:01:18,2.99
561,MASK PEACH,New,254,MAXINE SILVA,Lethbridge,Canada,2005-05-31 15:05:12,5.99
234,DISTURBING SCARFACE,Sci-Fi,254,MAXINE SILVA,Woodridge,Australia,2005-06-15 08:33:06,2.99
982,WOMEN DORADO,Action,254,MAXINE SILVA,Woodridge,Australia,2005-06-15 16:06:29,0.99
96,BREAKING HOME,New,254,MAXINE SILVA,Lethbridge,Canada,2005-06-17 17:13:32,2.99
114,CAMELOT VACATION,Sci-Fi,254,MAXINE SILVA,Lethbridge,Canada,2005-06-17 21:28:14,2.99
692,POTLUCK MIXED,Animation,254,MAXINE SILVA,Woodridge,Australia,2005-06-19 12:46:52,3.99
172,CONEHEADS SMOOCHY,Drama,254,MAXINE SILVA,Woodridge,Australia,2005-07-06 18:38:21,4.99
789,SHOCK CABIN,Foreign,254,MAXINE SILVA,Lethbridge,Canada,2005-07-09 03:20:30,2.99
19,AMADEUS HOLY,Action,254,MAXINE SILVA,Lethbridge,Canada,2005-07-09 05:01:58,3.99
138,CHARIOTS CONSPIRACY,Sci-Fi,254,MAXINE SILVA,Woodridge,Australia,2005-07-09 05:23:55,2.99
387,GUN BONNIE,Games,254,MAXINE SILVA,Woodridge,Australia,2005-07-10 02:35:41,0.99
415,HIGH ENCINO,Horror,254,MAXINE SILVA,Lethbridge,Canada,2005-07-10 02:58:35,5.99
893,TITANS JERK,Sci-Fi,254,MAXINE SILVA,Lethbridge,Canada,2005-07-10 16:21:02,7.99
508,LAMBS CINCINATTI,Games,254,MAXINE SILVA,Woodridge,Australia,2005-07-10 21:59:32,4.99
890,TIGHTS DAWN,Sports,254,MAXINE SILVA,Lethbridge,Canada,2005-07-27 01:58:34,0.99
639,OPPOSITE NECKLACE,Family,254,MAXINE SILVA,Woodridge,Australia,2005-07-27 16:45:40,4.99
478,JAWS HARRY,Comedy,254,MAXINE SILVA,Woodridge,Australia,2005-07-28 23:43:59,7.99
456,INCH JET,Animation,254,MAXINE SILVA,Woodridge,Australia,2005-07-29 12:02:06,4.99
832,SPLASH GUMP,Family,254,MAXINE SILVA,Lethbridge,Canada,2005-07-30 23:52:46,1.99
903,TRAFFIC HOBBIT,Travel,254,MAXINE SILVA,Woodridge,Australia,2005-08-01 11:48:51,4.99
205,DANCES NONE,Action,254,MAXINE SILVA,Lethbridge,Canada,2005-08-02 11:21:34,0.99
74,BIRCH ANTITRUST,Music,254,MAXINE SILVA,Lethbridge,Canada,2005-08-17 05:36:57,6.99
525,LOATHING LEGALLY,Classics,254,MAXINE SILVA,Woodridge,Australia,2005-08-18 00:13:15,0.99
722,REEF SALUTE,Horror,254,MAXINE SILVA,Lethbridge,Canada,2005-08-18 02:22:20,0.99
489,JUGGLER HARDLY,Animation,254,MAXINE SILVA,Woodridge,Australia,2005-08-18 03:51:51,2.99
186,CRAFT OUTFIELD,Drama,254,MAXINE SILVA,Lethbridge,Canada,2005-08-19 03:07:57,0.99
551,MAIDEN HOME,New,254,MAXINE SILVA,Lethbridge,Canada,2005-08-19 07:36:44,4.99
86,BOOGIE AMELIE,Music,254,MAXINE SILVA,Lethbridge,Canada,2005-08-19 09:17:35,4.99
437,HOUSE DYNAMITE,Family,254,MAXINE SILVA,Lethbridge,Canada,2005-08-19 12:06:42,2.99
711,RAGING AIRPLANE,Sci-Fi,254,MAXINE SILVA,Woodridge,Australia,2005-08-21 14:09:47,4.99
282,ENCOUNTERS CURTAIN,Drama,254,MAXINE SILVA,Lethbridge,Canada,2005-08-23 13:25:08,0.99
223,DESIRE ALIEN,Animation,255,IRMA PEARSON,Woodridge,Australia,2005-06-15 04:31:28,2.99
901,TRACY CIDER,Animation,255,IRMA PEARSON,Woodridge,Australia,2005-06-15 17:56:14,6.99
116,CANDIDATE PERDITION,Classics,255,IRMA PEARSON,Woodridge,Australia,2005-06-16 11:38:17,2.99
413,HEDWIG ALTER,Comedy,255,IRMA PEARSON,Lethbridge,Canada,2005-06-21 20:06:51,2.99
743,ROOM ROMAN,Animation,255,IRMA PEARSON,Woodridge,Australia,2005-07-08 04:20:19,0.99
810,SLUMS DUCK,Family,255,IRMA PEARSON,Lethbridge,Canada,2005-07-10 10:21:46,1.99
663,PATIENT SISTER,Classics,255,IRMA PEARSON,Lethbridge,Canada,2005-07-10 22:48:13,0.99
365,GOLD RIVER,Comedy,255,IRMA PEARSON,Lethbridge,Canada,2005-07-27 19:07:43,8.99
353,GENTLEMEN STAGE,Foreign,255,IRMA PEARSON,Lethbridge,Canada,2005-07-28 01:31:45,2.99
786,SHEPHERD MIDSUMMER,Children,255,IRMA PEARSON,Lethbridge,Canada,2005-07-29 11:32:13,0.99
420,HOLES BRANNIGAN,Sports,255,IRMA PEARSON,Woodridge,Australia,2005-07-30 07:21:52,6.99
123,CASABLANCA SUPER,Travel,255,IRMA PEARSON,Lethbridge,Canada,2005-08-17 18:07:13,4.99
846,STING PERSONAL,New,255,IRMA PEARSON,Woodridge,Australia,2005-08-18 01:10:33,7.99
539,LUCK OPUS,Drama,255,IRMA PEARSON,Lethbridge,Canada,2005-08-19 13:09:54,2.99
258,DRUMS DYNAMITE,Horror,255,IRMA PEARSON,Woodridge,Australia,2005-08-19 17:33:50,0.99
377,GREASE YOUTH,Family,255,IRMA PEARSON,Lethbridge,Canada,2005-08-20 08:54:55,0.99
190,CREEPERS KANE,Classics,255,IRMA PEARSON,Woodridge,Australia,2005-08-20 11:21:26,8.99
773,SEABISCUIT PUNK,Sports,255,IRMA PEARSON,Lethbridge,Canada,2005-08-21 17:45:21,3.99
278,ELF MURDER,Music,256,MABEL HOLLAND,Lethbridge,Canada,2005-05-25 06:49:10,4.99
646,OUTBREAK DIVINE,Games,256,MABEL HOLLAND,Woodridge,Australia,2005-05-26 11:38:05,0.99
494,KARATE MOON,Horror,256,MABEL HOLLAND,Lethbridge,Canada,2005-05-29 08:20:08,4.99
528,LOLITA WORLD,Family,256,MABEL HOLLAND,Lethbridge,Canada,2005-05-30 13:29:36,2.99
299,FACTORY DRAGON,Travel,256,MABEL HOLLAND,Lethbridge,Canada,2005-05-31 16:10:46,0.99
906,TRAMP OTHERS,Comedy,256,MABEL HOLLAND,Woodridge,Australia,2005-06-16 02:17:07,3.9800000000000004
105,BULL SHAWSHANK,Action,256,MABEL HOLLAND,Woodridge,Australia,2005-06-17 09:17:39,0.99
803,SLACKER LIAISONS,Drama,256,MABEL HOLLAND,Lethbridge,Canada,2005-06-17 09:26:15,4.99
182,CONTROL ANTHEM,Comedy,256,MABEL HOLLAND,Lethbridge,Canada,2005-06-18 03:50:49,4.99
964,WATERFRONT DELIVERANCE,Action,256,MABEL HOLLAND,Woodridge,Australia,2005-06-18 15:00:04,6.99
897,TORQUE BOUND,Drama,256,MABEL HOLLAND,Lethbridge,Canada,2005-06-19 03:14:52,4.99
844,STEERS ARMAGEDDON,Sports,256,MABEL HOLLAND,Lethbridge,Canada,2005-06-19 22:07:24,4.99
906,TRAMP OTHERS,Comedy,256,MABEL HOLLAND,Woodridge,Australia,2005-07-07 07:51:53,3.9800000000000004
677,PIANIST OUTFIELD,New,256,MABEL HOLLAND,Woodridge,Australia,2005-07-07 10:28:00,0.99
657,PARADISE SABRINA,Comedy,256,MABEL HOLLAND,Lethbridge,Canada,2005-07-09 10:00:44,2.99
852,STRANGELOVE DESIRE,Children,256,MABEL HOLLAND,Woodridge,Australia,2005-07-11 17:42:33,0.99
672,PERFECT GROOVE,Comedy,256,MABEL HOLLAND,Woodridge,Australia,2005-07-28 02:10:27,3.99
982,WOMEN DORADO,Action,256,MABEL HOLLAND,Woodridge,Australia,2005-07-30 21:10:56,2.99
772,SEA VIRGIN,Drama,256,MABEL HOLLAND,Lethbridge,Canada,2005-08-01 20:22:51,4.99
868,SUPERFLY TRIP,Travel,256,MABEL HOLLAND,Lethbridge,Canada,2005-08-02 05:07:07,2.99
798,SILVERADO GOLDFINGER,Sci-Fi,256,MABEL HOLLAND,Woodridge,Australia,2005-08-17 04:27:18,8.99
270,EARTH VISION,New,256,MABEL HOLLAND,Woodridge,Australia,2005-08-20 00:33:22,0.99
241,DONNIE ALLEY,Animation,256,MABEL HOLLAND,Lethbridge,Canada,2005-08-20 07:50:08,0.99
695,PRESIDENT BANG,Family,256,MABEL HOLLAND,Lethbridge,Canada,2005-08-20 20:16:06,6.99
45,ATTRACTION NEWTON,New,256,MABEL HOLLAND,Lethbridge,Canada,2005-08-20 21:35:27,4.99
698,PRINCESS GIANT,Documentary,256,MABEL HOLLAND,Woodridge,Australia,2005-08-21 12:07:42,2.99
383,GROOVE FICTION,Sports,256,MABEL HOLLAND,Woodridge,Australia,2005-08-21 12:47:53,3.99
377,GREASE YOUTH,Family,256,MABEL HOLLAND,Lethbridge,Canada,2005-08-23 06:56:04,2.99
406,HAUNTING PIANIST,Games,256,MABEL HOLLAND,Lethbridge,Canada,2005-08-23 16:15:45,4.99
662,PATHS CONTROL,Drama,256,MABEL HOLLAND,Lethbridge,Canada,2005-08-23 16:18:12,7.99
73,BINGO TALENTED,Sci-Fi,257,MARSHA DOUGLAS,Lethbridge,Canada,2005-05-25 23:00:21,2.99
232,DIRTY ACE,Games,257,MARSHA DOUGLAS,Woodridge,Australia,2005-05-26 13:40:40,2.99
616,NATIONAL STORY,Documentary,257,MARSHA DOUGLAS,Woodridge,Australia,2005-05-29 02:48:52,2.99
992,WRATH MILE,Documentary,257,MARSHA DOUGLAS,Woodridge,Australia,2005-06-19 03:08:51,0.99
637,OPEN AFRICAN,Sci-Fi,257,MARSHA DOUGLAS,Lethbridge,Canada,2005-06-20 15:33:47,4.99
895,TOMORROW HUSTLER,Classics,257,MARSHA DOUGLAS,Woodridge,Australia,2005-07-08 00:02:49,6.99
117,CANDLES GRAPES,Games,257,MARSHA DOUGLAS,Woodridge,Australia,2005-07-08 05:39:42,4.99
476,JASON TRAP,Family,257,MARSHA DOUGLAS,Lethbridge,Canada,2005-07-10 00:16:54,6.99
640,OPUS ICE,Foreign,257,MARSHA DOUGLAS,Woodridge,Australia,2005-07-10 18:00:07,4.99
166,COLOR PHILADELPHIA,Classics,257,MARSHA DOUGLAS,Woodridge,Australia,2005-07-11 23:46:19,5.99
486,JET NEIGHBORS,Foreign,257,MARSHA DOUGLAS,Lethbridge,Canada,2005-07-12 13:23:40,5.99
911,TRIP NEWTON,Action,257,MARSHA DOUGLAS,Woodridge,Australia,2005-07-27 01:43:39,4.99
51,BALLOON HOMEWARD,Music,257,MARSHA DOUGLAS,Lethbridge,Canada,2005-07-27 08:04:28,2.99
534,LOUISIANA HARRY,Family,257,MARSHA DOUGLAS,Woodridge,Australia,2005-07-27 20:04:05,1.99
353,GENTLEMEN STAGE,Foreign,257,MARSHA DOUGLAS,Woodridge,Australia,2005-07-27 20:37:57,2.99
587,MOD SECRETARY,Documentary,257,MARSHA DOUGLAS,Lethbridge,Canada,2005-07-27 21:01:16,5.99
431,HOOSIERS BIRDCAGE,Foreign,257,MARSHA DOUGLAS,Woodridge,Australia,2005-07-28 20:59:04,3.99
729,RIDER CADDYSHACK,Sports,257,MARSHA DOUGLAS,Woodridge,Australia,2005-07-29 00:54:17,2.99
49,BADMAN DAWN,Sci-Fi,257,MARSHA DOUGLAS,Woodridge,Australia,2005-07-29 04:45:25,4.99
409,HEARTBREAKERS BRIGHT,Children,257,MARSHA DOUGLAS,Lethbridge,Canada,2005-07-29 14:34:17,4.99
768,SCARFACE BANG,Children,257,MARSHA DOUGLAS,Woodridge,Australia,2005-07-30 03:14:53,6.99
465,INTERVIEW LIAISONS,New,257,MARSHA DOUGLAS,Woodridge,Australia,2005-07-31 11:00:58,4.99
400,HARDLY ROBBERS,Documentary,257,MARSHA DOUGLAS,Lethbridge,Canada,2005-07-31 22:10:54,4.99
320,FLAMINGOS CONNECTICUT,New,257,MARSHA DOUGLAS,Woodridge,Australia,2005-08-02 12:59:08,4.99
452,ILLUSION AMELIE,Foreign,257,MARSHA DOUGLAS,Woodridge,Australia,2005-08-02 18:44:45,0.99
702,PULP BEVERLY,Horror,257,MARSHA DOUGLAS,Woodridge,Australia,2005-08-17 00:56:06,6.99
949,VOLCANO TEXAS,Games,257,MARSHA DOUGLAS,Lethbridge,Canada,2005-08-17 13:52:26,1.99
920,UNBREAKABLE KARATE,New,257,MARSHA DOUGLAS,Woodridge,Australia,2005-08-19 01:55:55,2.99
